Time,S_baseline,E_baseline,I_baseline,H_baseline,M_baseline,R_baseline,D_baseline,S_endemic,E_endemic,I_endemic,H_endemic,M_endemic,R_endemic,D_endemic
71.74783188792529,675.1310949127075,0.05534312768821095,0.01990092296063003,0.005419831751897767,0.16179083247779874,0.9656993777970951,4.175101757847594,634.9090813424809,10.04183218948063,2.9864821886036506,0.1776682105563905,3.8272025171101127,5.307559616421612,26.053778858463996
71.84789859906604,674.772146738967,0.05513982462617334,0.0198262636102726,0.005401557397134385,0.16125057963366893,0.965631080500199,4.175647420840438,634.4551341971485,10.05944220894009,2.99176694128991,0.17799106398584524,3.834241230044365,5.3205359814233795,26.11620349073149
71.9479653102068,674.4134065508907,0.05493735756143309,0.019751925111597114,0.0053833436013001066,0.16071206591803514,0.965561176652135,4.176191101236155,634.0012464769804,10.077077487135163,2.997059523622535,0.1783144242575581,3.841291253408483,5.333534003830118,26.17873882773795
72.04803202134757,674.0548742249952,0.054735722376830845,0.019677905780179573,0.0053651901753020495,0.16017528640041337,0.9654896725472026,4.176732806831358,633.5474178856741,10.094738032634945,3.002359939290301,0.1786382918555486,3.848352600132245,5.346553716949284,26.241385034523464
72.14809873248832,673.6965496375329,0.05453491486814262,0.01960420389364606,0.0053470969286735235,0.15964023612720254,0.9654165745439934,4.177272545543582,633.093648127121,10.112423853889586,3.0076681919545933,0.17896266726259882,3.8554252831159337,5.359595154120269,26.304142276242743
72.24816544362908,673.3384326646672,0.054334930801639925,0.019530817716762187,0.005329063670482273,0.15910691013696737,0.9653418890228861,4.177810325331337,632.6399369054058,10.130134959230302,3.0129842852494124,0.17928755096025384,3.8625093152303474,5.3726583487144035,26.367010718165176
72.34823215476985,672.9805231826214,0.05413576596292461,0.01945774552270906,0.005311090210268783,0.1585753034737088,0.9652656223495655,4.178346154126096,632.1862839248067,10.147871356869372,3.0183082227813696,0.17961294342882145,3.8696047093167936,5.385743334134958,26.4299905256748
72.4482988659106,672.622821068232,0.053937416334490756,0.019384985670385237,0.005293176362388716,0.15804541123680016,0.9651877807400451,4.178880039583915,631.7326888897959,10.165633054900123,3.023640008129687,0.1799388451473721,3.876711478187086,5.398850143817131,26.493081864270273
72.54836557705137,672.2653261981266,0.05373987783164013,0.019312536489436948,0.005275321939554479,0.1575172285067179,0.9651083704614158,4.179411989454841,631.2791515050387,10.183420061296953,3.0289796448462023,0.18026525659373918,3.883829634623555,5.411978811228071,26.556284899564943
72.64843228819213,671.9080384488166,0.053543146332520164,0.019240396293335214,0.005257526753569844,0.15699075035348983,0.9650273978090126,4.1799420115408905,630.8256714753883,10.201232383967612,3.0343271364318647,0.18059217824767246,3.890959191407443,5.425129369809287,26.61959979708767
72.74849899933288,671.5509576975572,0.05334721794743298,0.01916856349649779,0.00523979062038442,0.15646597191725609,0.9649448688989816,4.180470113317028,630.3722485058538,10.219070031008041,3.039682486222258,0.1809196106062035,3.89810016145732,5.438301852696209,26.683026721312775
72.84856571047365,671.1940838195844,0.05315208815625418,0.019097036239217036,0.005222113344689598,0.15594288814776314,0.9648607903340624,4.180996303146348,629.9188823016457,10.23693301033451,3.045045697552862,0.18124755416146499,3.9052525576292814,5.451496293123042,26.746565837060434
72.9486324216144,670.8374166934369,0.05295775347007531,0.01902581311018407,0.0052044947495923245,0.15542149430619273,0.9647751679210532,4.181520587939191,629.4655725681653,10.254821329766326,3.0504167737218904,0.1815760094056776,3.9124163927618714,5.464712724331729,26.810217309181763
73.04869913275516,670.4809561957811,0.05276420981540975,0.01895489244390065,0.005186934647760091,0.1549017854771793,0.9646880079179576,4.182042975429435,629.0123190110143,10.272734997032634,3.05579571798699,0.1819049768279709,3.9195916796832844,5.4779511795586595,26.87398130250126
73.14876584389593,670.1247022033971,0.05257145315348664,0.01888427258994921,0.005169432852499255,0.15438375675634933,0.9645993165555282,4.182563473301782,628.5591213363117,10.290674019245543,3.061182533795823,0.18223445679615588,3.9267784310097666,5.491211692474169,26.93785798305788
73.24883255503669,669.7686545938321,0.05237947966682335,0.018813951993785438,0.005151989181518998,0.15386740331826593,0.9645090998828622,4.183082088922616,628.1059792504064,10.308638403378284,3.0665772245767937,0.18256444966402424,3.9339766593285748,5.504494296783653,27.00184751697864
73.34889926617745,669.4128132444777,0.05218828549573718,0.018743929082638375,0.005134603451615642,0.15335272032047334,0.9644173639854606,4.183598829720092,627.6528924598108,10.326628156375522,3.071979793690787,0.18289495579609635,3.941186377240185,5.517799026135581,27.065950070218875
73.44896597731821,669.0571780325703,0.05199786673859151,0.018674202265617033,0.005117275478677632,0.15283970290358684,0.9643241149850259,4.18411370318378,627.1998606712845,10.344643285014133,3.0773902444920833,0.18322597553638567,3.9484075973050214,5.531125914237599,27.13016580889009
73.54903268845896,668.7017488354462,0.051808219524512186,0.01860476996519919,0.005100005079152516,0.15232834621777375,0.9642293589792815,4.184626716759768,626.7468835917539,10.362683796060848,3.0828085802108114,0.1835575093299574,3.9556403320756943,5.544474994688148,27.194494898986335
73.64909939959973,668.3465255305415,0.051619340013387596,0.018535630617231437,0.005082792070046954,0.15181864542275367,0.9641331020419724,4.185137877850666,626.293960928311,10.380749696274174,3.088234803951505,0.1838895577244196,3.962884594097389,5.557846300974391,27.258937506380832
73.74916611074049,667.991507995392,0.05143122439586879,0.018466782670929185,0.0050656362689267265,0.15131059568779867,0.9640353502228648,4.185647193815604,625.8410923883285,10.39884099217972,3.0936689188606574,0.18422212119665335,3.970140395861927,5.571239866712241,27.323493797216027
73.84923282188124,667.6366961076334,0.05124386889336926,0.018398224588876615,0.005048537493916718,0.15080419219173286,0.9639361095477459,4.186154671970232,625.388277679404,10.416957690178972,3.099110928045605,0.1845552002367001,3.9774077498300113,5.584655725530157,27.388163937714786
73.94929953302201,667.2820897450009,0.051057269758065064,0.018329954847026722,0.005031495563700926,0.15029943012293262,0.9638353860184247,4.1866603195867205,624.9355165093808,10.435099796535768,3.1045608345827236,0.18488879533486677,3.984686668431515,5.598093911076403,27.452948094169546
74.04936624416277,666.9276887853298,0.05087142327289491,0.018261971934701315,0.0050145102975224665,0.14979630467932675,0.963733185612731,4.187164143893761,624.4828085863983,10.453267317343755,3.1100186415371547,0.1852229069507839,3.991977164066127,5.61155445703658,27.51784643291685
74.14943295530354,666.573493106555,0.05068632575155992,0.01819427435459098,0.004997581515183558,0.14929481106839612,0.9636295142845163,4.187666152076564,624.0301536187997,10.471460258586031,3.1154843519266433,0.1855575355701319,3.9992792491021683,5.625037397101478,27.582859120384065
74.2494996664443,666.2195025867112,0.0505019735385239,0.018126860622755134,0.004980709037045543,0.14879494450717407,0.9635243779636532,4.188166351276861,623.5775513151624,10.489678626115829,3.120957968733239,0.18589268168627648,4.00659293587697,5.638542764977471,27.647986323074196
74.34956637758505,665.8657171039328,0.05031836300901311,0.01805972926862197,0.004963892684028866,0.14829670022224595,0.9634177825560355,4.188664748592905,623.1250013819626,10.507922426951437,3.126439495225439,0.18622834589792256,4.013918236952004,5.65207059413191,27.713228206895916
74.44963308872582,665.512136536454,0.05013549056901638,0.017992878834988478,0.004947132277613085,0.14780007344974946,0.9633097339435785,4.189161351079467,622.6725035346362,10.526191663144392,3.1319289334559715,0.18656452830423392,4.021255163949152,5.665620919080868,27.778584940272836
74.54969979986657,665.1587607625779,0.04995335263651806,0.017926307869691762,0.004930427639704367,0.1473050594355684,0.9632002379934641,4.189656165771103,622.22005747751,10.544486342906913,3.137426286994085,0.18690122954427524,4.0286037296809285,5.679193773086509,27.844056688479203
74.64976651100733,664.8055896604196,0.04977194548688467,0.017860014856992658,0.0049137785915437555,0.1468116534369276,0.963089300634308,4.190149199873791,621.7676629207615,10.5628064712057,3.142931558607132,0.18723845000061093,4.035963946323788,5.69278919005514,27.90964361845885
74.7498332221481,664.4526231083582,0.04959126552524855,0.017793998338457788,0.0048971849556304625,0.14631985071958256,0.9629769277219751,4.190640460427318,621.3153195745713,10.58115205300597,3.14844475106201,0.1875761900564111,4.043335826053683,5.706407203892807,27.97534589715613
74.84989993328885,664.099860984933,0.049411309223876806,0.017728256885164335,0.004880646555279642,0.145829646558466,0.9628631250704336,4.191129954382904,620.8630271494177,10.59952309311972,3.1539658670789557,0.1879144501570321,4.050719380994721,5.720047848478899,28.041163691567775
74.94996664442962,663.7473031687769,0.049232073082193094,0.017662789079957966,0.004864163214340086,0.14534103623809985,0.9627478984714491,4.191617688652764,620.4107853558236,10.61791959633591,3.1594949093711913,0.18825323075718498,4.058114623263216,5.733711157688804,28.10709716869844
75.05003335557038,663.3949495386167,0.04905355362677782,0.017597593517452912,0.00484773475719425,0.1448540150525957,0.9626312536945854,4.192103670110099,619.9585939041716,10.636341567515755,3.1650318806739426,0.18859253228224926,4.065521564999928,5.7473971654104705,28.173146495528034
75.15010006671113,663.0427999732731,0.04887574741136795,0.017532668804031894,0.004831361008758231,0.14436857830565447,0.9625131964872033,4.192587905589101,619.5064525048448,10.654789011520322,3.170576783722397,0.18893235515761012,4.072940218345586,5.761105905531872,28.239311839036546
