Time,Susceptible_S,Exposed_E,Infected_I,Hospitalized_H,HomeCare_M,Recovered_R,Deaths_D,Living_NL
85.55703802535022,627.5104683528717,0.033706049620838535,0.012030178276691034,0.0033958616587404567,0.10167749047088959,0.9435415136325804,4.234591638950642,628.6048194465316
85.657104736491,627.1790868712777,0.033587415079370915,0.011987416657497713,0.0033843498299888,0.10133420125038725,0.943303686215482,4.23492523241332,628.2726839403105
85.75717144763175,626.8478970543079,0.03346922209426707,0.011944818091204183,0.0033728766604109567,0.10099205415497699,0.9430649591104243,4.235257657697266,627.9407409844191
85.85723815877252,626.5168987890572,0.03335146878274932,0.011902381847031381,0.0033614420165507517,0.1006510455546641,0.9428253363339324,4.235588919113268,627.608990463592
85.95730486991327,626.1860919626943,0.03323415327094363,0.011860107197857107,0.003350045765125296,0.1003111718296998,0.9425848218891505,4.235919020955517,627.2774322626472
86.05737158105403,625.8554764624603,0.03311727369377623,0.01181799342017018,0.0033386877730199097,0.09997242937058202,0.9423434197658965,4.2362479675017415,626.9460662664837
86.1574382921948,625.5250521756694,0.033000828194870345,0.011776039794024666,0.0033273679072830585,0.09963481457805655,0.942101133940718,4.236575763013327,626.6148923600844
86.25750500333555,625.1948189898673,0.03288481523910297,0.011734245743531033,0.003316086234569757,0.09929832373012087,0.9418579681486378,4.236902411382642,626.2839104289632
86.35757171447631,624.8647767925572,0.032769233072676734,0.01169261059416554,0.003304842676777695,0.0989629532116524,0.9416139262773974,4.23722791674231,625.9531203583899
86.45763842561708,624.5349254711583,0.0326540796412637,0.01165113353597746,0.0032936369588912493,0.09862869954918527,0.9413690124272086,4.237552283557593,625.6225220332709
86.55770513675783,624.2052649132871,0.03253935314404622,0.011609813872624488,0.003282468962469685,0.098295559175193,0.9411232305061658,4.237875516001212,625.2921153389476
86.6577718478986,623.8757950066329,0.03242505178985265,0.01156865091175928,0.0032713385701449,0.0979635285317789,0.9408765844082972,4.238197618228541,624.9619001608446
86.75783855903936,623.5465156389583,0.0323111737970967,0.011527643965002823,0.0032602456656435144,0.09763260407065938,0.940629078013591,4.238518594377685,624.6318763844703
86.85790527018011,623.2174266980991,0.03219771739371662,0.011486792347917732,0.003249190133808939,0.09730278225314655,0.9403807151880169,4.238838448569564,624.3020438954156
86.95797198132088,622.8885280719641,0.032084680817114505,0.01144609537998159,0.003238171860623455,0.09697405955013141,0.9401314997835526,4.239157184907994,623.9724025793554
87.05803869246164,622.5598196485349,0.03197206231409559,0.01140555238456031,0.0032271907332302977,0.096646432442067,0.9398814356382063,4.239474807479764,623.6429523220471
87.15810540360239,622.2313013158665,0.03185986014080747,0.01136516268888143,0.0032162466399557246,0.09631989741895097,0.9396305265760411,4.239791320354722,623.3136930093311
87.25817211474316,621.9029729620861,0.03174807256267934,0.011324925624007448,0.003205339470331099,0.09599445098030883,0.9393787764071991,4.240106727585849,622.9846245271307
87.35823882588392,621.5748344753943,0.031636697854361406,0.011284840524809195,0.0031944691151149693,0.095670089635177,0.9391261889279261,4.240421033209349,622.6557467614516
87.45830553702469,621.2468857440639,0.03152573429966395,0.011244906729939112,0.0031836354663151395,0.09534680990208545,0.9388727679205945,4.240734241244719,622.3270595983826
87.55837224816544,620.9191266564408,0.031415180191496785,0.01120512358180463,0.0031728384172107563,0.09502460830904115,0.9386185171537279,4.241046355694839,621.998562924094
87.6584389593062,620.5915571009431,0.031305033831808375,0.011165490426541465,0.0031620778623743778,0.0947034813935106,0.9383634403820255,4.241357380546048,621.6702566248392
87.75850567044697,620.2641769660617,0.031195293531525167,0.011126006613986968,0.003151353697694054,0.09438342570240302,0.9381075413463855,4.241667319768226,621.3421405869536
87.85857238158772,619.9369861403374,0.031085957601391302,0.01108667149398767,0.0031406655856434486,0.09406443785803753,0.9378508239430514,4.24197617733229,621.0142146968194
87.95863909272848,619.6099845124037,0.030977024369173132,0.011047484423327971,0.003130013400715557,0.09374651443292961,0.9375932919027488,4.242283957177236,620.6864788409325
88.05870580386924,619.2831719709815,0.03086849217772042,0.011008444764946905,0.0031193971809948097,0.09342965196339235,0.9373349488256149,4.2425906632137975,620.3589329058942
88.15877251501,618.9565484048499,0.030760359372681744,0.010969551882987035,0.0031088168128245927,0.09311384703815964,0.9370757984084119,4.242896299347942,620.031576778365
88.25883922615077,618.6301137028594,0.030652624308340853,0.01093080514514345,0.0030982721829658742,0.09279909625560614,0.9368158443349482,4.2432008694696535,619.7044103450863
88.35890593729152,618.3038677539331,0.030545285347554914,0.010892203922636689,0.0030877631785900545,0.09248539622373897,0.9365550902761233,4.24350437745302,619.3774334928817
88.45897264843228,617.9778104470658,0.03043834086169255,0.010853747590185573,0.003077289687271792,0.09217274356018845,0.9362935398899724,4.243806827156312,619.0506461086553
88.55903935957305,617.6519416713245,0.030331789230572018,0.010815435525980105,0.0030668515969818474,0.09186113489219955,0.9360311968217127,4.24410822242207,618.7240480793918
88.6591060707138,617.3262613158474,0.030225628842399373,0.010777267111654353,0.003056448796079926,0.09155056685662315,0.9357680647037875,4.244408567077187,618.3976392921579
88.75917278185456,617.000769269845,0.03011985809370653,0.010739241732259302,0.0030460811733075063,0.091241036099907,0.9355041471559116,4.2447078649329875,618.0714196341002
88.85923949299533,616.6754654225994,0.03001447538928944,0.010701358776235737,0.003035748617780682,0.09093253927808707,0.9352394477851165,4.245006119785313,617.7453889924459
88.95930620413608,616.3503496634639,0.02990947914214625,0.010663617635387144,0.003025451018983006,0.09062507305677883,0.9349739701857959,4.245303335414608,617.419547254503
89.05937291527685,616.025421881864,0.029804867773415355,0.010626017704852544,0.003015188266758316,0.09031863411116817,0.9347077179397499,4.245599515585996,617.0938943076601
89.15943962641761,615.7006819672962,0.029700639712313633,0.010588558383079406,0.0030049602513035874,0.09001321912600295,0.9344406946162309,4.245894664049368,616.7684300393853
89.25950633755836,615.3761298093285,0.02959679339607449,0.010551239071796498,0.002994766863161758,0.08970882479558388,0.9341729037719885,4.246188784539464,616.4431543372272
89.35957304869913,615.0517652976004,0.029493327269886023,0.010514059175986764,0.002984607993214572,0.08940544782375587,0.9339043489513142,4.246481880775955,616.1180670888144
89.45963975983989,614.7275883217634,0.02939023971808765,0.010477018073501754,0.0029744832869028803,0.0891030850024001,0.9336350338843661,4.246773956550348,615.7931681817287
89.55970647098064,614.4035987716019,0.029287529204551885,0.010440115177058914,0.002964392646349643,0.08880173305104257,0.9333649620821162,4.24706501554869,615.468457503763
89.65977318212141,614.0797965369972,0.029185194231002253,0.010403349915833636,0.002954336081547439,0.08850138866437429,0.9330941369564456,4.247355061404209,615.1439349428463
89.75983989326217,613.7561815078699,0.02908323326976201,0.010366721705759132,0.002944313470127905,0.08820204858897115,0.9328225620139915,4.247644097782265,614.8196003869184
89.85990660440294,613.4327535742115,0.028981644800527437,0.010330229965766907,0.0029343246890521503,0.08790370958122001,0.9325502407499443,4.247932128333911,614.495453723998
89.95997331554369,613.1095126260838,0.028880427310298176,0.010293874117756186,0.0029243696145754157,0.08760636840731915,0.9322771766481155,4.24821915669598,614.1714948421818
90.06004002668445,612.7864585536196,0.028779579293307423,0.010257653586563279,0.0029144481222117082,0.08731002184327832,0.9320033731810057,4.248505186491184,613.8477236296459
90.16010673782522,612.4635912470219,0.028679099250952182,0.010221567799930989,0.002904560086698447,0.08701466667491896,0.9317288338098721,4.2487902213282,613.5241399746443
90.26017344896597,612.1409105965644,0.028578985691723575,0.010185616188478014,0.0028947053819611142,0.08672029969787456,0.931453561984797,4.24907426480177,613.2007437655092
90.36024016010674,611.818416492591,0.02847923713113698,0.01014979818566831,0.0028848838810778886,0.08642691771759063,0.9311775611447546,4.249357320492789,612.8775348906513
90.4603068712475,611.4961088255163,0.028379852091662404,0.010114113227780528,0.002875095456244301,0.08613451754932512,0.9309008347176803,4.2496393919684,612.5545132385591
90.56037358238825,611.1739874858246,0.028280829102654614,0.010078560753877358,0.002865339978737869,0.08584309601814842,0.9306233861205371,4.249920482782087,612.2316786977984
90.66044029352902,610.8520523640705,0.028182166700283444,0.010043140205774957,0.002855617318882746,0.08555264995894368,0.9303452187593845,4.250200596473765,611.9090311570137
90.76050700466978,610.5303033508791,0.02808386342746408,0.01000785102801234,0.00284592734601437,0.0852631762164071,0.9300663360294461,4.250479736569877,611.5865705049264
90.86057371581053,610.208740336945,0.027985917833787212,0.009972692667820755,0.002836269928444097,0.08497467164504792,0.929786741315177,4.250757906583487,611.2642966303353
90.9606404269513,609.8873632130329,0.02788832847544935,0.009937664575093081,0.0028266449334238527,0.08468713310918871,0.9295064379903325,4.251035110014366,610.9422094221164
91.06070713809206,609.5661718699959,0.0277910939839783,0.009902766233226494,0.0028170526079940067,0.0844005573418604,0.9292254291463353,4.251311350271888,610.6203087693092
91.16077384923283,609.245166198735,0.02769421291695926,0.009867997092133464,0.002807492752882834,0.08411494125083353,0.9289437181816105,4.251586630842564,610.2985945609294
91.26084056037358,608.9243460902173,0.02759768382331316,0.009833356597537425,0.002797965084268943,0.08383028178458397,0.9286613085435678,4.251860955216794,609.9770666860505
91.36090727151434,608.6037114354876,0.027501505288740805,0.00979884421136747,0.002788469485733226,0.08354657583893946,0.9283782035489166,4.252134326837889,609.6557250338614
91.4609739826551,608.2832621256601,0.027405675905452738,0.009764459398174682,0.0027790058410193026,0.08326382031902381,0.9280944065030073,4.252406749136052,609.3345694936269
91.56104069379586,607.9629980519188,0.027310194272106816,0.009730201625104837,0.002769574034038629,0.08298201213924228,0.9278099206998706,4.252678225528464,609.0135999546891
91.66110740493662,607.642919105517,0.02721505899374568,0.00969607036187103,0.002760173948875592,0.08270114822326659,0.927524749422256,4.252948759419366,608.692816306467
91.76117411607738,607.3230251777774,0.027120268681734366,0.009662065080726378,0.0027508054697926226,0.08242122550402012,0.9272388959416716,4.253218354200147,608.3722184384553
91.86124082721814,607.0033161600921,0.027025821953697893,0.00962818525643669,0.0027414684812353003,0.08214224092366341,0.9269523635184221,4.253487013249429,608.0518062402256
91.96130753835891,606.6837919439224,0.026931717433458718,0.009594430366253126,0.0027321628678374523,0.08186419143357897,0.9266651554016488,4.253754739933148,607.7315796014253
92.06137424949966,606.364452420799,0.026837953750974412,0.00956079988988489,0.0027228885144262673,0.08158707399435686,0.9263772748293679,4.254021537604643,607.411538411778
92.16144096064042,606.0452974823215,0.026744529542275117,0.009527293309471881,0.0027136453060273907,0.08131088557577963,0.9260887250285097,4.254287409604738,607.0916825610836
92.26150767178119,605.7263270201584,0.026651443449401145,0.009493910109557377,0.0027044331278700358,0.08103562315680764,0.9257995092149577,4.254552359261826,606.7720119392169
92.36157438292194,605.4075409260474,0.02655869412034056,0.00946064977706072,0.00269525186539209,0.08076128372556438,0.9255096305935875,4.254816389891957,606.4525264361295
92.4616410940627,605.088939091795,0.02646628020896668,0.009427511801249962,0.0026861014042452148,0.0804878642793215,0.9252190923583059,4.255079504798919,606.1332259418473
92.56170780520347,604.7705214092766,0.026374200374975638,0.009394495673714552,0.0026769816302999513,0.08021536182448406,0.9249278976920897,4.255341707274326,605.8141103464723
92.66177451634422,604.4522877705099,0.026282453457423277,0.009361600966152593,0.0026678930180401685,0.07994377314897648,0.924636049322236,4.2556030003998595,605.4951795404227
92.761841227485,604.134238067487,0.026191038079125203,0.00932882715304681,0.0026588352899519544,0.07967309534080165,0.9243435505338307,4.255863387498125,605.1764334138837
