phi_1,epsilon_1_eq_epsilon_2,a
0.7923728813559321,0.001,-0.20521457243284724
0.8081355932203389,0.001,-0.20547469821367492
0.8238983050847457,0.001,-0.20572631109654776
0.8396610169491524,0.001,-0.20596982224430185
0.8554237288135592,0.001,-0.2062056167610737
0.871186440677966,0.001,-0.20643405572453832
0.8869491525423728,0.001,-0.20665547803088058
0.9027118644067795,0.001,-0.20687020207233142
0.9184745762711863,0.001,-0.20707852726472933
0.9342372881355931,0.001,-0.2072807354405221
0.95,0.001,-0.20747709212083562
0.02,0.02,-0.08879714433402758
0.03576271186440678,0.02,-0.09486539216685405
0.05152542372881355,0.02,-0.10025567733107286
0.06728813559322033,0.02,-0.10507560485407644
0.08305084745762711,0.02,-0.10941115215720747
0.0988135593220339,0.02,-0.11333184277224165
0.11457627118644066,0.02,-0.11689450269331521
0.13033898305084743,0.02,-0.12014603259294192
0.1461016949152542,0.02,-0.12312548412561596
0.161864406779661,0.02,-0.12586563594585956
0.17762711864406777,0.02,-0.12839420464560555
0.19338983050847455,0.02,-0.13073478560829666
0.2091525423728813,0.02,-0.1329075915390809
0.2249152542372881,0.02,-0.13493003767448072
0.24067796610169487,0.02,-0.13681720956426807
0.25644067796610165,0.02,-0.13858224002608613
0.27220338983050846,0.02,-0.14023661520267516
0.2879661016949152,0.02,-0.14179042480560278
0.303728813559322,0.02,-0.14325256806992645
0.3194915254237288,0.02,-0.14463092430261912
0.3352542372881356,0.02,-0.1459324949282093
0.35101694915254233,0.02,-0.14716352243845876
0.36677966101694914,0.02,-0.1483295905116627
0.3825423728813559,0.02,-0.14943570868994954
0.39830508474576265,0.02,-0.15048638432360487
0.41406779661016946,0.02,-0.15148568396158363
0.4298305084745762,0.02,-0.1524372859513157
0.445593220338983,0.02,-0.15334452568213985
0.4613559322033898,0.02,-0.15421043464532444
0.4771186440677966,0.02,-0.15503777427465196
0.49288135593220334,0.02,-0.15582906536353455
0.5086440677966101,0.02,-0.15658661371886007
0.5244067796610169,0.02,-0.15731253260150801
0.5401694915254237,0.02,-0.15800876241350817
0.5559322033898304,0.02,-0.15867708801807306
0.5716949152542372,0.02,-0.15931915401803326
0.587457627118644,0.02,-0.15993647826802834
0.6032203389830508,0.02,-0.16053046385416528
0.6189830508474575,0.02,-0.16110240974016865
0.6347457627118643,0.02,-0.1616535202500485
0.6505084745762711,0.02,-0.16218491353297546
0.6662711864406778,0.02,-0.16269762913557276
0.6820338983050847,0.02,-0.16319263478953513
0.6977966101694915,0.02,-0.16367083250782455
0.7135593220338983,0.02,-0.16413306407024417
0.729322033898305,0.02,-0.16458011596857416
0.7450847457627118,0.02,-0.16501272387238355
0.7608474576271186,0.02,-0.16543157666886057
0.7766101694915253,0.02,-0.16583732012332403
0.7923728813559321,0.02,-0.16623056020132868
0.8081355932203389,0.02,-0.166611866088309
0.8238983050847457,0.02,-0.16698177293840882
0.8396610169491524,0.02,-0.16734078438041458
0.8554237288135592,0.02,-0.16768937480547008
0.871186440677966,0.02,-0.168027991458425
0.8869491525423728,0.02,-0.16835705635220297
0.9027118644067795,0.02,-0.16867696802242182
0.9184745762711863,0.02,-0.16898810313760204
0.9342372881355931,0.02,-0.16929081797864445
0.95,0.02,-0.16958544979979362
0.02,0.1,-0.06174336096567108
0.03576271186440678,0.1,-0.06468599708008814
0.05152542372881355,0.1,-0.06743181403026889
0.06728813559322033,0.1,-0.06999991928151127
0.08305084745762711,0.1,-0.07240702452340259
0.0988135593220339,0.1,-0.07466780974814996
0.11457627118644066,0.1,-0.07679522289393031
0.13033898305084743,0.1,-0.07880072797646845
0.1461016949152542,0.1,-0.08069451175238145
0.161864406779661,0.1,-0.08248565678048246
0.17762711864406777,0.1,-0.08418228708690854
0.19338983050847455,0.1,-0.08579169136373313
0.2091525423728813,0.1,-0.08732042764236532
0.2249152542372881,0.1,-0.08877441261216183
0.24067796610169487,0.1,-0.09015899814937242
0.25644067796610165,0.1,-0.09147903714321699
0.27220338983050846,0.1,-0.0927389403256269
0.2879661016949152,0.1,-0.09394272550713796
0.303728813559322,0.1,-0.09509406037698831
0.3194915254237288,0.1,-0.09619629982794978
0.3352542372881356,0.1,-0.0972525186060024
0.35101694915254233,0.1,-0.09826553995407251
0.36677966101694914,0.1,-0.09923796081176586
0.3825423728813559,0.1,-0.10017217404471548
0.39830508474576265,0.1,-0.10107038810415699
0.41406779661016946,0.1,-0.10193464445676646
0.4298305084745762,0.1,-0.10276683307432538
0.445593220338983,0.1,-0.10356870623058576
0.4613559322033898,0.1,-0.10434189081730628
0.4771186440677966,0.1,-0.10508789936162895
0.49288135593220334,0.1,-0.10580813990179687
0.5086440677966101,0.1,-0.10650392485688967
0.5244067796610169,0.1,-0.10717647900813256
0.5401694915254237,0.1,-0.1078269466938953
0.5559322033898304,0.1,-0.10845639830729703
0.5716949152542372,0.1,-0.10906583617402729
0.587457627118644,0.1,-0.10965619987827516
0.6032203389830508,0.1,-0.11022837109629162
0.6189830508474575,0.1,-0.11078317798988327
0.6347457627118643,0.1,-0.11132139920588154
0.6505084745762711,0.1,-0.11184376752220863
0.6662711864406778,0.1,-0.1123509731764422
0.6820338983050847,0.1,-0.11284366690867506
0.6977966101694915,0.1,-0.11332246274687517
0.7135593220338983,0.1,-0.11378794055981642
0.729322033898305,0.1,-0.11424064839989705
